time_s,temp_C,pwm_pct,error
51783,20.274,100.0,3.274
51784,20.362,100.0,3.362
51785,20.185,100.0,3.185
51786,20.362,100.0,3.362
51787,20.451,100.0,3.451
51788,20.451,100.0,3.451
51789,20.362,100.0,3.362
51790,20.538,100.0,3.538
51791,20.274,100.0,3.274
51792,20.362,100.0,3.362
51793,20.274,100.0,3.274
51794,20.274,100.0,3.274
51795,20.185,100.0,3.185
51796,20.185,100.0,3.185
51797,20.362,100.0,3.362
51798,20.095,100.0,3.095
51799,20.362,100.0,3.362
51800,20.274,100.0,3.274
51801,20.185,100.0,3.185
51802,20.362,100.0,3.362
51803,20.274,100.0,3.274
51804,20.274,100.0,3.274
51805,20.274,100.0,3.274
51806,20.451,100.0,3.451
51807,20.538,100.0,3.538
51808,20.451,100.0,3.451
51809,20.362,100.0,3.362
51810,20.274,100.0,3.274
51811,20.274,100.0,3.274
51812,20.451,100.0,3.451
51813,20.608,100.0,3.608
51814,20.362,100.0,3.362
51815,20.362,100.0,3.362
51816,20.451,100.0,3.451
51817,20.274,100.0,3.274
51818,20.362,100.0,3.362
51819,20.185,100.0,3.185
51820,20.274,100.0,3.274
51821,20.274,100.0,3.274
51822,20.185,100.0,3.185
51823,20.095,100.0,3.095
51824,20.274,100.0,3.274
51825,20.451,100.0,3.451
51826,20.274,100.0,3.274
51827,20.185,100.0,3.185
51828,20.185,100.0,3.185
51829,20.451,100.0,3.451
51830,20.538,100.0,3.538
51831,20.274,100.0,3.274
51832,20.451,100.0,3.451
51833,20.185,100.0,3.185
51834,20.274,100.0,3.274
51835,20.185,100.0,3.185
51836,20.095,100.0,3.095
51837,20.362,100.0,3.362
51838,20.451,100.0,3.451
51839,20.451,100.0,3.451
51840,20.362,100.0,3.362
51841,20.095,100.0,3.095
51842,20.185,100.0,3.185
51843,20.451,100.0,3.451
51844,20.608,100.0,3.608
51845,20.362,100.0,3.362
51846,20.185,100.0,3.185
51847,20.451,100.0,3.451
51848,20.095,100.0,3.095
51849,20.274,100.0,3.274
51850,20.362,100.0,3.362
51851,20.362,100.0,3.362
51852,20.095,100.0,3.095
51853,20.362,100.0,3.362
51854,20.362,100.0,3.362
51855,20.185,100.0,3.185
51856,20.185,100.0,3.185
51857,20.274,100.0,3.274
51858,20.678,100.0,3.678
51859,20.185,100.0,3.185
51860,20.451,100.0,3.451
51861,20.451,100.0,3.451
51862,20.274,100.0,3.274
51863,20.362,100.0,3.362
51864,20.608,100.0,3.608
51865,20.185,100.0,3.185
51866,20.274,100.0,3.274
51867,20.451,100.0,3.451
51868,20.185,100.0,3.185
51869,20.274,100.0,3.274
51870,20.362,100.0,3.362
51871,20.274,100.0,3.274
51872,20.451,100.0,3.451
51873,20.274,100.0,3.274
51874,20.185,100.0,3.185
51875,20.185,100.0,3.185
51876,20.185,100.0,3.185
51877,20.451,100.0,3.451
51878,20.274,100.0,3.274
51879,20.185,100.0,3.185
51880,20.274,100.0,3.274
51881,20.274,100.0,3.274
51882,20.362,100.0,3.362
51883,20.274,100.0,3.274
51884,20.274,100.0,3.274
51885,20.274,100.0,3.274
51886,20.362,100.0,3.362
51887,20.274,100.0,3.274
51888,20.274,100.0,3.274
51889,20.362,100.0,3.362
51890,20.095,100.0,3.095
51891,20.451,100.0,3.451
51892,20.006,100.0,3.006
51893,20.185,100.0,3.185
51894,20.362,100.0,3.362
51895,20.538,100.0,3.538
51896,20.362,100.0,3.362
51897,20.362,100.0,3.362
51898,20.274,100.0,3.274
51899,20.362,100.0,3.362
51900,20.274,100.0,3.274
51901,20.274,100.0,3.274
51902,20.274,100.0,3.274
51903,20.185,100.0,3.185
51904,20.362,100.0,3.362
51905,20.095,100.0,3.095
51906,20.608,100.0,3.608
51907,20.362,100.0,3.362
51908,20.451,100.0,3.451
51909,20.451,100.0,3.451
51910,20.362,100.0,3.362
51911,20.451,100.0,3.451
51912,20.451,100.0,3.451
51913,20.274,100.0,3.274
51914,20.274,100.0,3.274
51915,20.185,100.0,3.185
51916,20.451,100.0,3.451
51917,20.362,100.0,3.362
51918,20.362,100.0,3.362
51919,20.538,100.0,3.538
51920,20.274,100.0,3.274
51921,20.362,100.0,3.362
51922,20.095,100.0,3.095
51923,20.362,100.0,3.362
51924,20.274,100.0,3.274
51925,20.362,100.0,3.362
51926,20.451,100.0,3.451
51927,20.451,100.0,3.451
51928,20.185,100.0,3.185
51929,20.538,100.0,3.538
51930,20.362,100.0,3.362
51931,20.451,100.0,3.451
51932,20.451,100.0,3.451
51933,20.185,100.0,3.185
51934,20.274,100.0,3.274
51935,20.274,100.0,3.274
51936,20.095,100.0,3.095
51937,20.274,100.0,3.274
51938,20.095,100.0,3.095
51939,20.451,100.0,3.451
51940,20.362,100.0,3.362
51941,20.451,100.0,3.451
51942,20.451,100.0,3.451
51943,20.362,100.0,3.362
51944,20.362,100.0,3.362
51945,20.451,100.0,3.451
51946,20.451,100.0,3.451
51947,20.185,100.0,3.185
51948,20.274,100.0,3.274
51949,20.362,100.0,3.362
51950,20.274,100.0,3.274
51951,20.362,100.0,3.362
51952,20.274,100.0,3.274
51953,20.185,100.0,3.185
51954,20.362,100.0,3.362
51955,20.362,100.0,3.362
51956,20.362,100.0,3.362
51957,20.678,100.0,3.678
51958,20.274,100.0,3.274
51959,20.362,100.0,3.362
51960,20.362,100.0,3.362
51961,20.451,100.0,3.451
51962,20.362,100.0,3.362
51963,20.185,100.0,3.185
51964,20.274,100.0,3.274
51965,20.362,100.0,3.362
51966,20.274,100.0,3.274
51967,20.362,100.0,3.362
51968,20.608,100.0,3.608
51969,20.274,100.0,3.274
51970,20.608,100.0,3.608
51971,20.608,100.0,3.608
51972,20.095,100.0,3.095
51973,20.274,100.0,3.274
51974,20.274,100.0,3.274
51975,20.362,100.0,3.362
51976,20.362,100.0,3.362
51977,20.451,100.0,3.451
51978,20.451,100.0,3.451
51979,20.362,100.0,3.362
51980,20.362,100.0,3.362
51981,20.274,100.0,3.274
51982,20.538,100.0,3.538
51983,20.185,100.0,3.185
51984,20.274,100.0,3.274
51985,20.274,100.0,3.274
51986,20.608,100.0,3.608
51987,20.362,100.0,3.362
51988,20.538,100.0,3.538
51989,20.362,100.0,3.362
51990,20.362,100.0,3.362
51991,20.451,100.0,3.451
51992,20.362,100.0,3.362
51993,20.274,100.0,3.274
51994,20.538,100.0,3.538
51995,20.185,100.0,3.185
51996,20.274,100.0,3.274
51997,20.095,100.0,3.095
51998,20.274,100.0,3.274
51999,20.274,100.0,3.274
52000,20.185,100.0,3.185
52001,20.451,100.0,3.451
52002,20.538,100.0,3.538
52003,20.274,100.0,3.274
52004,20.451,100.0,3.451
52005,20.538,100.0,3.538
52006,20.362,100.0,3.362
52007,20.362,100.0,3.362
52008,20.362,100.0,3.362
52009,20.274,100.0,3.274
52010,20.274,100.0,3.274
52011,20.274,100.0,3.274
52012,20.362,100.0,3.362
52013,20.185,100.0,3.185
52014,20.185,100.0,3.185
52015,20.274,100.0,3.274
52016,20.274,100.0,3.274
52017,20.185,100.0,3.185
52018,20.362,100.0,3.362
52019,20.362,100.0,3.362
52020,20.274,100.0,3.274
52021,20.274,100.0,3.274
52022,20.274,100.0,3.274
52023,20.095,100.0,3.095
52024,20.362,100.0,3.362
52025,20.538,100.0,3.538
52026,20.362,100.0,3.362
52027,20.185,100.0,3.185
52028,20.538,100.0,3.538
52029,20.274,100.0,3.274
52030,20.274,100.0,3.274
52031,20.362,100.0,3.362
52032,20.185,100.0,3.185
52033,20.274,100.0,3.274
52034,20.274,100.0,3.274
52035,20.185,100.0,3.185
52036,20.095,100.0,3.095
52037,20.274,100.0,3.274
52038,20.274,100.0,3.274
52039,20.362,100.0,3.362
52040,20.185,100.0,3.185
52041,20.274,100.0,3.274
52042,20.095,100.0,3.095
52043,20.095,100.0,3.095
52044,20.451,100.0,3.451
52045,20.185,100.0,3.185
52046,20.274,100.0,3.274
52047,20.362,100.0,3.362
52048,20.362,100.0,3.362
52049,20.362,100.0,3.362
52050,20.185,100.0,3.185
52051,20.095,100.0,3.095
52052,20.274,100.0,3.274
52053,20.451,100.0,3.451
52054,20.185,100.0,3.185
52055,20.274,100.0,3.274
52056,20.362,100.0,3.362
52057,20.451,100.0,3.451
52058,20.362,100.0,3.362
52059,20.274,100.0,3.274
52060,20.274,100.0,3.274
52061,20.451,100.0,3.451
52062,20.362,100.0,3.362
52063,20.362,100.0,3.362
52064,20.451,100.0,3.451
52065,20.451,100.0,3.451
52066,20.274,100.0,3.274
52067,20.538,100.0,3.538
52068,20.362,100.0,3.362
52069,20.451,100.0,3.451
52070,20.095,100.0,3.095
52071,20.451,100.0,3.451
52072,20.185,100.0,3.185
52073,20.274,100.0,3.274
52074,20.185,100.0,3.185
52075,20.362,100.0,3.362
52076,20.095,100.0,3.095
52077,20.185,100.0,3.185
52078,20.362,100.0,3.362
52079,20.608,100.0,3.608
52080,20.185,100.0,3.185
52081,20.185,100.0,3.185
52082,20.274,100.0,3.274
52083,20.185,100.0,3.185
52084,20.274,100.0,3.274
52085,20.362,100.0,3.362
52086,20.362,100.0,3.362
52087,20.185,100.0,3.185
52088,20.185,100.0,3.185
52089,20.362,100.0,3.362
52090,20.538,100.0,3.538
52091,20.274,100.0,3.274
52092,20.608,100.0,3.608
52093,20.451,100.0,3.451
52094,20.451,100.0,3.451
52095,20.362,100.0,3.362
52096,20.608,100.0,3.608
52097,20.362,100.0,3.362
52098,20.451,100.0,3.451
52099,20.362,100.0,3.362
52100,20.362,100.0,3.362
52101,20.451,100.0,3.451
52102,20.274,100.0,3.274
52103,20.362,100.0,3.362
52104,20.274,100.0,3.274
52105,20.362,100.0,3.362
52106,20.538,100.0,3.538
52107,20.274,100.0,3.274
52108,20.538,100.0,3.538
52109,20.274,100.0,3.274
52110,20.274,100.0,3.274
52111,20.274,100.0,3.274
52112,20.185,100.0,3.185
52113,20.274,100.0,3.274
52114,20.451,100.0,3.451
52115,20.274,100.0,3.274
52116,20.185,100.0,3.185
52117,20.362,100.0,3.362
52118,20.362,100.0,3.362
52119,20.095,100.0,3.095
52120,20.362,100.0,3.362
52121,20.451,100.0,3.451
52122,20.451,100.0,3.451
52123,20.274,100.0,3.274
52124,20.274,100.0,3.274
52125,20.362,100.0,3.362
52126,20.274,100.0,3.274
52127,20.274,100.0,3.274
52128,20.538,100.0,3.538
52129,20.451,100.0,3.451
52130,20.362,100.0,3.362
52131,20.362,100.0,3.362
52132,20.362,100.0,3.362
52133,20.362,100.0,3.362
52134,20.185,100.0,3.185
52135,20.362,100.0,3.362
52136,20.451,100.0,3.451
52137,20.185,100.0,3.185
52138,20.185,100.0,3.185
52139,20.451,100.0,3.451
52140,20.095,100.0,3.095
52141,20.451,100.0,3.451
52142,20.362,100.0,3.362
52143,20.185,100.0,3.185
52144,20.362,100.0,3.362
52145,20.451,100.0,3.451
52146,20.095,100.0,3.095
52147,20.006,100.0,3.006
52148,20.274,100.0,3.274
52149,20.538,100.0,3.538
52150,20.538,100.0,3.538
52151,20.274,100.0,3.274
52152,20.362,100.0,3.362
52153,20.451,100.0,3.451
52154,20.274,100.0,3.274
52155,20.362,100.0,3.362
52156,20.362,100.0,3.362
52157,20.095,100.0,3.095
52158,20.274,100.0,3.274
52159,20.274,100.0,3.274
52160,20.185,100.0,3.185
52161,20.274,100.0,3.274
52162,20.185,100.0,3.185
52163,20.362,100.0,3.362
52164,20.095,100.0,3.095
52165,20.451,100.0,3.451
52166,20.274,100.0,3.274
52167,20.095,100.0,3.095
52168,20.185,100.0,3.185
52169,20.362,100.0,3.362
52170,20.185,100.0,3.185
52171,20.274,100.0,3.274
52172,20.362,100.0,3.362
52173,20.451,100.0,3.451
52174,20.451,100.0,3.451
52175,20.362,100.0,3.362
52176,20.608,100.0,3.608
52177,20.185,100.0,3.185
52178,20.274,100.0,3.274
52179,20.538,100.0,3.538
52180,20.274,100.0,3.274
52181,20.362,100.0,3.362
52182,20.185,100.0,3.185
52183,20.451,100.0,3.451
52184,20.538,100.0,3.538
52185,20.274,100.0,3.274
52186,20.274,100.0,3.274
52187,20.185,100.0,3.185
52188,20.274,100.0,3.274
52189,20.185,100.0,3.185
52190,20.185,100.0,3.185
52191,20.274,100.0,3.274
52192,20.362,100.0,3.362
52193,20.274,100.0,3.274
52194,20.451,100.0,3.451
52195,20.274,100.0,3.274
52196,20.362,100.0,3.362
52197,20.274,100.0,3.274
52198,20.185,100.0,3.185
52199,20.274,100.0,3.274
52200,20.362,100.0,3.362
52201,20.095,100.0,3.095
52202,20.274,100.0,3.274
52203,20.185,100.0,3.185
52204,20.185,100.0,3.185
52205,20.362,100.0,3.362
52206,20.362,100.0,3.362
52207,20.538,100.0,3.538
52208,20.362,100.0,3.362
52209,20.274,100.0,3.274
52210,20.362,100.0,3.362
52211,20.538,100.0,3.538
52212,20.362,100.0,3.362
52213,20.362,100.0,3.362
52214,20.185,100.0,3.185
52215,20.274,100.0,3.274
52216,20.362,100.0,3.362
52217,20.274,100.0,3.274
52218,20.095,100.0,3.095
52219,20.362,100.0,3.362
52220,20.362,100.0,3.362
52221,20.451,100.0,3.451
52222,20.274,100.0,3.274
52223,20.608,100.0,3.608
52224,20.538,100.0,3.538
52225,20.362,100.0,3.362
52226,20.451,100.0,3.451
52227,20.608,100.0,3.608
52228,20.185,100.0,3.185
52229,20.274,100.0,3.274
52230,20.362,100.0,3.362
52231,20.185,100.0,3.185
52232,20.362,100.0,3.362
52233,20.362,100.0,3.362
52234,20.538,100.0,3.538
52235,20.274,100.0,3.274
52236,20.274,100.0,3.274
52237,20.451,100.0,3.451
52238,20.538,100.0,3.538
52239,20.362,100.0,3.362
52240,20.608,100.0,3.608
52241,20.362,100.0,3.362
52242,20.362,100.0,3.362
52243,20.362,100.0,3.362
52244,20.538,100.0,3.538
52245,20.362,100.0,3.362
52246,20.538,100.0,3.538
52247,20.362,100.0,3.362
52248,20.451,100.0,3.451
52249,20.095,100.0,3.095
52250,20.185,100.0,3.185
52251,20.274,100.0,3.274
52252,20.274,100.0,3.274
52253,20.362,100.0,3.362
52254,20.185,100.0,3.185
52255,20.362,100.0,3.362
52256,20.274,100.0,3.274
52257,20.362,100.0,3.362
52258,20.538,100.0,3.538
52259,20.451,100.0,3.451
52260,20.362,100.0,3.362
52261,20.274,100.0,3.274
52262,20.274,100.0,3.274
52263,20.362,100.0,3.362
52264,20.274,100.0,3.274
52265,20.362,100.0,3.362
52266,20.185,100.0,3.185
52267,20.095,100.0,3.095
52268,20.538,100.0,3.538
52269,20.538,100.0,3.538
52270,20.274,100.0,3.274
52271,20.362,100.0,3.362
52272,20.608,100.0,3.608
52273,20.185,100.0,3.185
52274,20.362,100.0,3.362
52275,20.451,100.0,3.451
52276,20.274,100.0,3.274
52277,20.538,100.0,3.538
52278,20.362,100.0,3.362
52279,20.362,100.0,3.362
52280,20.362,100.0,3.362
52281,20.362,100.0,3.362
52282,20.362,100.0,3.362
52283,20.185,100.0,3.185
52284,20.185,100.0,3.185
52285,20.185,100.0,3.185
52286,20.451,100.0,3.451
52287,20.274,100.0,3.274
52288,20.274,100.0,3.274
52289,20.362,100.0,3.362
52290,20.451,100.0,3.451
52291,20.274,100.0,3.274
52292,20.538,100.0,3.538
52293,20.185,100.0,3.185
52294,20.185,100.0,3.185
52295,20.362,100.0,3.362
52296,20.274,100.0,3.274
52297,20.451,100.0,3.451
52298,20.274,100.0,3.274
52299,20.095,100.0,3.095
52300,20.185,100.0,3.185
52301,20.362,100.0,3.362
52302,20.185,100.0,3.185
52303,20.185,100.0,3.185
52304,20.274,100.0,3.274
52305,20.362,100.0,3.362
52306,20.006,100.0,3.006
52307,20.185,100.0,3.185
52308,20.451,100.0,3.451
52309,20.608,100.0,3.608
52310,20.274,100.0,3.274
52311,20.451,100.0,3.451
52312,20.608,100.0,3.608
52313,20.274,100.0,3.274
52314,20.274,100.0,3.274
52315,20.362,100.0,3.362
52316,20.274,100.0,3.274
52317,20.274,100.0,3.274
52318,20.274,100.0,3.274
52319,20.451,100.0,3.451
52320,20.274,100.0,3.274
52321,20.451,100.0,3.451
52322,20.362,100.0,3.362
52323,20.451,100.0,3.451
52324,20.274,100.0,3.274
52325,20.451,100.0,3.451
52326,20.678,100.0,3.678
52327,20.362,100.0,3.362
52328,20.538,100.0,3.538
52329,20.451,100.0,3.451
52330,20.451,100.0,3.451
52331,20.362,100.0,3.362
52332,20.274,100.0,3.274
52333,20.274,100.0,3.274
52334,20.451,100.0,3.451
52335,20.274,100.0,3.274
52336,20.362,100.0,3.362
52337,20.608,100.0,3.608
52338,20.274,100.0,3.274
52339,20.362,100.0,3.362
52340,20.538,100.0,3.538
52341,20.274,100.0,3.274
52342,20.274,100.0,3.274
52343,20.678,100.0,3.678
52344,20.185,100.0,3.185
52345,20.274,100.0,3.274
52346,20.538,100.0,3.538
52347,20.362,100.0,3.362
52348,20.362,100.0,3.362
52349,20.362,100.0,3.362
52350,20.185,100.0,3.185
52351,20.362,100.0,3.362
52352,20.362,100.0,3.362
52353,20.362,100.0,3.362
52354,20.538,100.0,3.538
52355,20.274,100.0,3.274
52356,20.274,100.0,3.274
52357,20.451,100.0,3.451
52358,20.362,100.0,3.362
52359,20.362,100.0,3.362
52360,20.362,100.0,3.362
52361,20.362,100.0,3.362
52362,20.274,100.0,3.274
52363,20.451,100.0,3.451
52364,20.362,100.0,3.362
52365,20.006,100.0,3.006
52366,20.274,100.0,3.274
52367,20.362,100.0,3.362
52368,20.362,100.0,3.362
52369,20.362,100.0,3.362
52370,20.274,100.0,3.274
52371,20.451,100.0,3.451
52372,20.362,100.0,3.362
52373,20.274,100.0,3.274
52374,20.274,100.0,3.274
52375,20.274,100.0,3.274
52376,20.362,100.0,3.362
52377,20.274,100.0,3.274
52378,20.274,100.0,3.274
52379,20.185,100.0,3.185
52380,20.274,100.0,3.274
52381,20.274,100.0,3.274
52382,20.274,100.0,3.274
52383,20.362,100.0,3.362
52384,20.451,100.0,3.451
52385,20.362,100.0,3.362
52386,20.538,100.0,3.538
52387,20.608,100.0,3.608
52388,20.362,100.0,3.362
52389,20.451,100.0,3.451
52390,20.185,100.0,3.185
52391,20.185,100.0,3.185
52392,20.451,100.0,3.451
52393,20.362,100.0,3.362
52394,20.362,100.0,3.362
52395,20.185,100.0,3.185
52396,20.274,100.0,3.274
52397,20.451,100.0,3.451
52398,20.185,100.0,3.185
52399,20.095,100.0,3.095
52400,20.538,100.0,3.538
52401,20.451,100.0,3.451
52402,20.362,100.0,3.362
52403,20.185,100.0,3.185
52404,20.538,100.0,3.538
52405,20.274,100.0,3.274
52406,20.274,100.0,3.274
52407,20.185,100.0,3.185
52408,20.362,100.0,3.362
52409,20.748,100.0,3.748
52410,20.095,100.0,3.095
52411,20.362,100.0,3.362
52412,20.362,100.0,3.362
52413,20.362,100.0,3.362
52414,20.362,100.0,3.362
52415,20.538,100.0,3.538
52416,20.451,100.0,3.451
52417,20.362,100.0,3.362
52418,20.185,100.0,3.185
52419,20.274,100.0,3.274
52420,20.274,100.0,3.274
52421,20.451,100.0,3.451
52422,20.274,100.0,3.274
52423,20.538,100.0,3.538
52424,20.538,100.0,3.538
52425,20.362,100.0,3.362
52426,20.451,100.0,3.451
52427,20.274,100.0,3.274
52428,20.274,100.0,3.274
52429,20.362,100.0,3.362
52430,20.185,100.0,3.185
52431,20.362,100.0,3.362
52432,20.362,100.0,3.362
52433,20.185,100.0,3.185
52434,20.095,100.0,3.095
52435,20.274,100.0,3.274
52436,20.362,100.0,3.362
52437,20.451,100.0,3.451
52438,20.274,100.0,3.274
52439,20.608,100.0,3.608
52440,20.608,100.0,3.608
52441,20.274,100.0,3.274
52442,20.451,100.0,3.451
52443,20.451,100.0,3.451
52444,20.095,100.0,3.095
52445,20.185,100.0,3.185
52446,20.362,100.0,3.362
52447,20.362,100.0,3.362
52448,20.362,100.0,3.362
52449,20.274,100.0,3.274
52450,20.362,100.0,3.362
52451,20.608,100.0,3.608
52452,20.274,100.0,3.274
52453,20.451,100.0,3.451
52454,20.538,100.0,3.538
52455,20.095,100.0,3.095
52456,20.274,100.0,3.274
52457,20.362,100.0,3.362
52458,20.274,100.0,3.274
52459,20.185,100.0,3.185
52460,20.274,100.0,3.274
52461,20.451,100.0,3.451
52462,20.451,100.0,3.451
52463,20.362,100.0,3.362
52464,20.362,100.0,3.362
52465,20.095,100.0,3.095
52466,20.095,100.0,3.095
52467,20.095,100.0,3.095
52468,20.362,100.0,3.362
52469,20.274,100.0,3.274
52470,20.185,100.0,3.185
52471,20.274,100.0,3.274
52472,20.274,100.0,3.274
52473,20.451,100.0,3.451
52474,20.274,100.0,3.274
52475,20.451,100.0,3.451
52476,20.608,100.0,3.608
52477,20.274,100.0,3.274
52478,20.362,100.0,3.362
52479,20.362,100.0,3.362
52480,20.451,100.0,3.451
52481,20.362,100.0,3.362
52482,20.451,100.0,3.451
52483,20.451,100.0,3.451
52484,20.274,100.0,3.274
52485,20.274,100.0,3.274
52486,20.362,100.0,3.362
52487,20.006,100.0,3.006
52488,20.451,100.0,3.451
52489,20.362,100.0,3.362
52490,20.185,100.0,3.185
52491,20.095,100.0,3.095
52492,20.362,100.0,3.362
52493,20.608,100.0,3.608
52494,20.451,100.0,3.451
52495,20.538,100.0,3.538
52496,20.451,100.0,3.451
52497,20.095,100.0,3.095
52498,20.362,100.0,3.362
52499,20.362,100.0,3.362
52500,20.274,100.0,3.274
52501,20.185,100.0,3.185
52502,20.274,100.0,3.274
52503,20.362,100.0,3.362
52504,20.274,100.0,3.274
52505,20.274,100.0,3.274
52506,20.451,100.0,3.451
52507,20.678,100.0,3.678
52508,20.362,100.0,3.362
52509,20.538,100.0,3.538
52510,20.451,100.0,3.451
52511,20.362,100.0,3.362
52512,20.362,100.0,3.362
52513,20.362,100.0,3.362
52514,20.185,100.0,3.185
52515,20.185,100.0,3.185
52516,20.274,100.0,3.274
52517,20.274,100.0,3.274
52518,20.362,100.0,3.362
52519,20.274,100.0,3.274
52520,20.362,100.0,3.362
52521,20.538,100.0,3.538
52522,20.274,100.0,3.274
52523,20.185,100.0,3.185
52524,20.608,100.0,3.608
52525,20.274,100.0,3.274
52526,20.362,100.0,3.362
52527,20.274,100.0,3.274
52528,20.274,100.0,3.274
52529,20.362,100.0,3.362
52530,20.095,100.0,3.095
52531,20.274,100.0,3.274
52532,20.185,100.0,3.185
52533,20.274,100.0,3.274
52534,20.451,100.0,3.451
52535,20.185,100.0,3.185
52536,20.274,100.0,3.274
52537,20.451,100.0,3.451
52538,20.538,100.0,3.538
52539,20.274,100.0,3.274
52540,20.185,100.0,3.185
52541,20.274,100.0,3.274
52542,20.362,100.0,3.362
52543,20.185,100.0,3.185
52544,20.362,100.0,3.362
52545,20.362,100.0,3.362
52546,20.274,100.0,3.274
52547,20.274,100.0,3.274
52548,20.362,100.0,3.362
52549,20.274,100.0,3.274
52550,20.451,100.0,3.451
52551,20.362,100.0,3.362
52552,20.678,100.0,3.678
52553,20.274,100.0,3.274
52554,20.274,100.0,3.274
52555,20.274,100.0,3.274
52556,20.362,100.0,3.362
52557,20.185,100.0,3.185
52558,20.538,100.0,3.538
52559,20.451,100.0,3.451
52560,20.451,100.0,3.451
52561,20.274,100.0,3.274
52562,20.451,100.0,3.451
52563,20.538,100.0,3.538
52564,20.362,100.0,3.362
52565,20.362,100.0,3.362
52566,20.274,100.0,3.274
52567,20.362,100.0,3.362
52568,20.274,100.0,3.274
52569,20.274,100.0,3.274
52570,20.274,100.0,3.274
52571,20.274,100.0,3.274
52572,20.274,100.0,3.274
52573,20.362,100.0,3.362
52574,20.362,100.0,3.362
52575,20.362,100.0,3.362
52576,20.274,100.0,3.274
52577,20.451,100.0,3.451
52578,20.362,100.0,3.362
52579,20.362,100.0,3.362
52580,20.274,100.0,3.274
52581,20.362,100.0,3.362
52582,20.451,100.0,3.451
52583,20.274,100.0,3.274
52584,20.185,100.0,3.185
52585,20.451,100.0,3.451
52586,20.362,100.0,3.362
52587,20.095,100.0,3.095
52588,20.274,100.0,3.274
52589,20.362,100.0,3.362
52590,20.274,100.0,3.274
52591,20.274,100.0,3.274
52592,20.362,100.0,3.362
52593,20.185,100.0,3.185
52599,20.274,100.0,3.274
52600,20.185,100.0,3.185
52601,20.362,100.0,3.362
52602,20.362,100.0,3.362
52603,20.274,100.0,3.274
52604,20.274,100.0,3.274
52605,20.362,100.0,3.362
52606,20.362,100.0,3.362
52607,20.274,100.0,3.274
52608,20.451,100.0,3.451
52609,20.362,100.0,3.362
52610,20.362,100.0,3.362
52611,20.451,100.0,3.451
52612,20.274,100.0,3.274
52613,20.608,100.0,3.608
52614,20.538,100.0,3.538
52615,20.274,100.0,3.274
52616,20.362,100.0,3.362
52617,20.362,100.0,3.362
52618,20.362,100.0,3.362
52619,20.538,100.0,3.538
52620,20.362,100.0,3.362
52621,20.362,100.0,3.362
52622,20.185,100.0,3.185
52623,20.185,100.0,3.185
52624,20.362,100.0,3.362
52625,20.538,100.0,3.538
52626,20.362,100.0,3.362
52627,20.362,100.0,3.362
52628,20.451,100.0,3.451
52629,20.362,100.0,3.362
52630,20.362,100.0,3.362
52631,20.451,100.0,3.451
52632,20.274,100.0,3.274
52633,20.451,100.0,3.451
52634,20.538,100.0,3.538
52635,20.185,100.0,3.185
52636,20.538,100.0,3.538
52637,20.678,100.0,3.678
52638,20.185,100.0,3.185
52639,20.538,100.0,3.538
52640,20.362,100.0,3.362
52641,20.362,100.0,3.362
52642,20.362,100.0,3.362
52643,20.274,100.0,3.274
52644,20.362,100.0,3.362
52645,20.362,100.0,3.362
52646,20.274,100.0,3.274
52647,20.362,100.0,3.362
52648,20.451,100.0,3.451
52649,20.274,100.0,3.274
52650,20.274,100.0,3.274
52651,20.362,100.0,3.362
52652,20.451,100.0,3.451
52653,20.274,100.0,3.274
52654,20.451,100.0,3.451
52655,20.185,100.0,3.185
52656,20.274,100.0,3.274
52657,20.185,100.0,3.185
52658,20.451,100.0,3.451
52659,20.274,100.0,3.274
52660,20.274,100.0,3.274
52661,20.274,100.0,3.274
52662,20.748,100.0,3.748
52663,20.274,100.0,3.274
52664,20.362,100.0,3.362
52665,20.608,100.0,3.608
52666,20.185,100.0,3.185
52667,20.451,100.0,3.451
52668,20.362,100.0,3.362
52669,20.362,100.0,3.362
52670,20.185,100.0,3.185
52671,20.185,100.0,3.185
52672,20.362,100.0,3.362
52673,20.274,100.0,3.274
52674,20.362,100.0,3.362
52675,20.362,100.0,3.362
52676,20.362,100.0,3.362
52677,20.274,100.0,3.274
52678,20.274,100.0,3.274
52679,20.451,100.0,3.451
52680,20.274,100.0,3.274
52681,20.095,100.0,3.095
52682,20.274,100.0,3.274
52683,20.362,100.0,3.362
52684,20.274,100.0,3.274
52685,20.451,100.0,3.451
52686,20.362,100.0,3.362
52687,20.451,100.0,3.451
52688,20.185,100.0,3.185
52689,20.274,100.0,3.274
52690,20.538,100.0,3.538
52691,20.362,100.0,3.362
52692,20.185,100.0,3.185
52693,20.451,100.0,3.451
52694,20.274,100.0,3.274
52695,20.274,100.0,3.274
52696,20.362,100.0,3.362
52697,20.362,100.0,3.362
52698,20.274,100.0,3.274
52699,20.274,100.0,3.274
52700,20.451,100.0,3.451
52701,20.274,100.0,3.274
52702,20.274,100.0,3.274
52703,20.678,100.0,3.678
52704,20.095,100.0,3.095
52705,20.362,100.0,3.362
52706,20.538,100.0,3.538
52707,20.274,100.0,3.274
52708,20.362,100.0,3.362
52709,20.362,100.0,3.362
52710,20.274,100.0,3.274
52711,20.185,100.0,3.185
52712,20.362,100.0,3.362
52713,20.451,100.0,3.451
52714,20.362,100.0,3.362
52715,20.185,100.0,3.185
52716,20.274,100.0,3.274
52717,20.538,100.0,3.538
52718,20.274,100.0,3.274
52719,20.451,100.0,3.451
